0,0.08763035244894767;
1,0.16799787478110798;
2,0.17937345819847383;
3,0.31740440258519687;
4,0.17236099495716786;
5,0.010193519402955573;
6,0.27086899236884526;
7,0.09408672249300515;
8,0.22469090513619072;
9,0.1741581502607671;
10,0.3180610848854859;
11,0.1658820736828281;
12,0.171191857138306;
13,0.16741811240223536;
14,0.1692310817428151;
15,0.2856904544425709;
16,0.15122609854547042;
17,0.3149665947201046;
18,0.16228421636782595;
19,0.2677805459882524;
20,0.16702082882072686;
21,0.16901886659860416;
22,0.16733792028006322;
23,0.006660266794352277;
24,0.017266358605857478;
25,0.17829441882147226;
26,0.1656276649257363;
27,0.17382179231669118;
28,0.3208731051789372;
29,0.23300413338967552;
30,0.16847824285429558;
31,0.23544003047962753;
32,0.17552052162813866;
33,0.31243913900998965;
34,0.0705615184539305;
35,0.17196472432364343;
36,0.04906094964267957;
37,0.17019590144650507;
38,0.1704267660783591;
39,0.2809946347101851;
40,0.17354693037582916;
41,0.3059918729929446;
42,0.2598750866043686;
43,0.16024963584891025;
44,0.0876146222485775;
45,0.16838394101762455;
46,0.111650803138011;
47,0.16941433178235013;
48,0.3400050615035105;
49,0.2483776067246415;
50,0.16847112949902243;
51,0.3209862041060765;
52,0.3107816965765341;
53,0.29744350699135813;
54,0.20165159963479928;
55,0.2699897402286621;
56,0.2193355922235701;
57,0.1675501422052609;
58,0.22638486215353074;
59,0.17464109685492424;
60,0.1767891297640847;
61,0.06022879729968652;
62,0.17109458661597954;
63,0.2380742129441101;
64,0.17120792906313445;
65,0.2808026480829677;
66,0.15901087365345032;
67,0.01815322720536318;
68,0.1637912350162316;
69,0.25383290802715003;
70,0.22663009985938118;
71,0.16162428836998247;
72,0.16601820064555833;
73,0.16792376788589827;
74,0.19602147523702118;
75,0.16376779605858288;
76,0.17083158232084203;
77,0.16850171257736068;
78,0.16813474217434016;
79,0.1656759670776678;
80,0.1669098328373783;
81,0.17418826041949698;
82,0.12092114002948805;
83,0.1638360230374341;
84,0.14802662502307687;
85,0.22052867487807035;
86,0.16423326427852192;
87,0.290133793375437;
88,0.1675014689328638;
89,0.12930171617716735;
90,0.16416990468920625;
91,0.16690880929320254;
92,0.16865061325262345;
93,0.1711835072132625;
94,0.1427401724356846;
95,0.16800377747043976;
96,0.17061922756973982;
97,0.16882115061472375;
98,0.18929258528454876;
99,0.23211575784602823;
100,0.17354063597661132;
101,0.16309641851617035;
102,0.1725208868961171;
103,0.1325715263157692;
104,0.15333282648074859;
105,0.16676949413048;
106,0.1743109248497999;
107,0.2743088949952047;
108,0.16709063214586647;
109,0.19216743079644855;
110,0.2643693199009959;
111,0.17302331597718743;
112,0.1689322950239911;
113,0.022153232701146452;
114,0.0677725805103118;
115,0.1611331733822088;
116,0.16628650968572525;
117,0.16787726980050657;
118,0.2803753425205177;
119,0.16479248484867412;
120,0.16799389103079312;
121,0.16174234687369712;
122,0.1746162507795069;
123,0.2717688128343752;
124,0.16850447995732898;
125,0.30628401874677313;
126,0.16207870582043363;
127,0.16588921663395564;
128,0.17224316713136983;
129,0.19277400989173918;
130,0.09121174081449787;
131,0.16533002970328795;
132,0.16693820387476807;
133,0.3144969640670557;
134,0.05202004724430668;
135,0.15563161832995;
136,0.19124548457705193;
137,0.165888996137808;
138,0.03446194368319856;
139,0.17841764157375564;
140,0.16098050518203097;
141,0.17401726843031184;
142,0.23641874677860933;
143,0.08853962580156503;
144,0.043588683565649704;
145,0.27540153374239634;
146,0.16773677827783112;
147,0.1745837564217951;
148,0.3315678955886927;
149,0.0669914211685589;
150,0.17259397716611458;
151,0.1475327769987391;
152,0.17270629114633523;
153,0.1716786447350931;
154,0.16584946178108287;
155,0.17309528855566106;
156,0.16522039326964402;
157,0.33422841017620786;
158,0.1651047001792562;
159,0.19399260092906045;
160,0.21184130769223675;
161,0.16670498154873348;
162,0.17358560272663465;
163,0.1727517465162822;
164,0.17506426610085024;
165,0.17981484882990736;
166,0.28285843208508904;
167,0.1672884716016999;
168,0.21876486808502119;
169,0.053858454681814175;
170,0.15166485804821522;
171,0.1639782295391303;
172,0.17252808022984487;
173,0.010748273277359015;
174,0.13552832677002896;
175,0.243487497756052;
176,0.06754935836806499;
177,0.17061394048266154;
178,0.22844012642458514;
179,0.16935805575766688;
180,0.15801284067211302;
181,0.16750138715060028;
182,0.20575934531287945;
183,0.18059347047343344;
184,0.09298689187255209;
185,0.20034396989429343;
186,0.16660387632055537;
187,0.16531666682357843;
188,0.08878444174290617;
189,0.20167201162361784;
190,0.06196789495322581;
191,0.16939146809997227;
192,0.2525560751619129;
193,0.23812421722585733;
194,0.1660740524588867;
195,0.1025149990735698;
196,0.16956025041889358;
197,0.17067429959250552;
198,0.02120871054879989;
199,0.1692293148347456;
200,0.20373467449856134;
201,0.16320471925639662;
202,0.2630056934829626;
203,0.2554750632665911;
204,0.10150798715449996;
205,0.17318275379958845;
206,0.1676746212772804;
207,0.17042218497240938;
208,0.16459256909552158;
209,0.15218829483310517;
210,0.16912185253415146;
211,0.10712548181887162;
212,0.16984482725115224;
213,0.173440880703337;
214,0.16211880389728694;
215,0.17074250422270706;
216,0.17120722627393836;
217,0.11100718830153648;
218,0.09697290654677046;
219,0.09065566293002048;
220,0.04189609484230676;
221,0.16937393150592753;
222,0.16739864227857879;
223,0.039405696504140206;
224,0.1769095202121657;
225,0.03927654792265802;
226,0.15733784682600785;
227,0.16424503010303668;
228,0.07874211277332445;
229,0.168191970594419;
230,0.166125683626273;
231,0.1686799334161112;
232,0.15526516270779622;
233,0.17058292618951632;
234,0.20735445815096848;
235,0.33119357983051667;
236,0.25979617048537385;
237,0.17285834142324674;
238,0.15711155803232363;
239,0.12374291465503003;
240,0.1697311712303934;
241,0.16876672050296346;
242,0.2441051883592669;
243,0.029344243960117068;
244,0.1647859116461316;
245,0.10559341628760281;
246,0.18458991037202868;
247,0.1707216532377551;
248,0.16593816784982063;
249,0.16979162765049555;
250,0.16641239918482764;
251,0.1622552204499727;
252,0.17029382208640248;
253,0.1615942802530643;
254,0.16568112462343149;
255,0.07117789703463742;
256,0.1774272694107028;
257,0.16615936735078715;
258,0.3187882225499148;
259,-0.0030894035815672307;
260,0.1633960370205195;
261,0.17527792607560047;
262,0.22813385114888;
263,0.17137173793264385;
264,0.28314933346340615;
265,0.16931720399397981;
266,0.08487651902172505;
267,0.16962429472270396;
268,0.22340766179490498;
269,0.17440017544302253;
270,0.09766261702834063;
271,0.07590861666535631;
272,0.15866858451446322;
273,0.26694079641505564;
274,0.2563934886851963;
275,0.019055063906606058;
276,0.21402911052119394;
277,0.009116500862502841;
278,0.16987988602454634;
279,0.11626483736274047;
280,0.17304123903497842;
281,0.14821030357749793;
282,0.2074883333795203;
283,0.16574358353475746;
284,0.16884702570393184;
285,0.1663411163071294;
286,0.1208340052863498;
287,0.1413253068216764;
288,0.16913122979442854;
289,0.17303716038948022;
290,0.17186882510989354;
291,0.1745201616523406;
292,0.33083759130705426;
293,0.06505838407825919;
294,0.05660044514882383;
295,0.16382968749298213;
296,0.169477622189825;
297,0.25216766374954935;
298,0.14267180580387354;
299,0.16407798129971216;
300,0.17178694629685926;
301,0.1501827553748659;
302,0.17127784504140284;
303,0.16249795534415637;
304,0.1657862630460641;
305,0.17331605522848498;
306,0.17173514492143344;
307,0.08680903822784841;
308,0.16789052993846287;
309,0.24143707769282513;
310,0.16341858565267017;
311,0.19778561367748196;
312,0.013750572255071676;
313,0.1768854279136358;
314,0.1731170486850888;
315,0.20084565096022625;
316,0.24605672347854327;
317,0.26140327374399425;
318,0.17185022093542732;
319,0.023127556581380465;
320,0.08148901282062201;
321,0.10403558428127715;
322,0.080309689178234;
323,0.18891544573082206;
324,0.16899065343745026;
325,0.16680496226533478;
326,0.16571845070358385;
327,0.062385147407168294;
328,0.03092121162487894;
329,0.16957326414513463;
330,0.17516703896478542;
331,0.016769355205691366;
332,0.05863844538913128;
333,0.0435391058640819;
334,0.17369713262426215;
335,0.17454233717853623;
336,0.3311850207645104;
337,0.17521919330471225;
338,0.16520592780963886;
339,0.16547424686118975;
340,0.17497845065977827;
341,0.2638441102252343;
342,0.14371196456547283;
343,0.16622220388690562;
344,0.16573854149488843;
345,0.16823819569931373;
346,0.1671142934307535;
347,0.16513344169746805;
348,0.16988986917542215;
349,0.16756920505401318;
350,0.06905912172935227;
351,0.17335130207685306;
352,0.2695340236122419;
353,0.16430017358827126;
354,0.189459916734056;
355,0.1672813545544555;
356,0.21209844355842988;
357,0.17429556388274398;
358,0.1672902112237055;
359,0.21153576622408005;
360,0.1770226577813008;
361,0.13314587836065603;
362,0.16833872659688126;
363,0.33471493991125095;
364,0.16918933911282158;
365,0.30046518693448315;
366,0.32970308728043524;
367,0.17414805241449105;
368,0.00971593147131545;
369,0.07001424608847312;
370,0.17008808762921432;
371,0.17168705551202187;
372,0.17443313554382378;
373,0.1653692411289289;
374,0.1360214034343367;
375,0.2543517897750008;
376,0.3282577256228519;
377,0.16649201101668118;
378,0.1747080892133385;
379,0.32134553697355533;
380,0.1728163323434371;
381,0.16241508276277414;
382,0.23101796662326493;
383,0.11139881292520253;
384,0.16302696967443578;
385,0.17973902158546973;
386,0.004815939224274588;
387,0.2555926789901769;
388,0.17491940266682127;
389,0.12112051093391628;
390,0.19782552508179435;
391,0.16404455796308368;
392,0.17165968701081416;
393,0.18475351791116595;
394,0.16780894236950508;
395,0.3071043744075756;
396,0.16645686152206474;
397,0.16320041708826835;
398,0.16930957295905916;
399,0.1778376046239356;
400,0.1642315788826674;
401,0.23627140785703826;
402,0.16863328870833838;
403,0.1727537921392764;
404,0.0758150248852433;
405,0.16444671925535476;
406,0.1660061483979752;
407,0.11730715556026104;
408,0.16707320142049428;
409,0.1686113792138799;
410,0.01796541554812838;
411,0.1694232290057682;
412,0.05345476256250236;
413,0.26923000680360726;
414,0.1295450083181418;
415,0.15559903566161074;
416,0.29890541941437865;
417,0.17090850586275547;
418,0.1665671255223763;
419,0.1669703220123958;
420,0.16576817508087935;
421,0.12176473789736987;
422,0.05202155504244917;
423,0.09841260472565332;
424,0.17181537003062577;
425,0.3364083582540257;
426,0.3022129529556578;
427,0.03538137500301254;
428,0.16898648374894515;
429,0.1546751512255413;
430,0.1702829328099319;
431,0.1671291169243317;
432,0.10367941342214593;
433,0.17287962958856024;
434,0.22273082361745009;
435,0.172951221928561;
436,0.16722186606570708;
437,0.015343637754728417;
438,0.16911593777830206;
439,0.17318334707194363;
440,0.21498349638836708;
441,0.2563312111692251;
442,0.16479250726040975;
443,0.16361851789000895;
444,0.16959808058732;
445,0.16876760040119781;
446,0.16355526238775212;
447,0.30883680358073257;
448,0.1735220664657883;
449,0.1729932655706004;
450,0.16764615776378178;
451,0.16892733089895245;
452,0.16499725291820921;
453,0.3104077267265114;
454,0.16928544245452737;
455,0.3178891978209082;
456,0.04633691510537878;
457,0.22622212255191318;
458,0.15965761649678947;
459,0.08064598474792503;
460,0.24929863223897353;
461,0.16832582724378045;
462,0.1725101437218378;
463,0.3148645782656674;
464,0.08414034567416834;
465,0.29567030325094307;
466,0.17479751242549277;
467,0.24498199301994456;
468,0.16495814523091945;
469,0.26646690908261694;
470,0.17037045617289504;
471,0.19714991561086193;
472,0.16945414013597687;
473,0.13931545262944814;
474,0.17445899996231798;
475,0.17033819611009277;
476,0.2944514015635458;
477,0.1655267976870026;
478,0.1714594530539683;
479,0.15282298335906427;
480,0.16713523573925315;
481,0.07813251090687832;
482,0.17315987503989605;
483,0.07266983952031714;
484,0.04985273505383789;
485,0.1673330267279319;
486,0.1653122839815526;
487,0.323587939648923;
488,0.2961806276525377;
489,0.17262334138517796;
490,0.17599674287198708;
491,0.16405918711331186;
492,0.03169230888086894;
493,0.17034174420153972;
494,0.27824331230277777;
495,0.0051135840022172;
496,0.15994080579497197;
497,0.16637611021025966;
498,0.16901475553491155;
499,0.17236735287100527;
500,0.07051251710910023;
501,0.16850864271648042;
502,0.16707970094999922;
503,0.1642186689922494;
504,0.17240091982448588;
505,0.10341836434884594;
506,0.16666575352909427;
507,0.16746849968805058;
508,0.015913545134184918;
509,0.15057783734526864;
510,0.1700399067887866;
511,0.31144352627555816;
512,0.03387472733317763;
513,0.1692111556862449;
514,0.20272842110358844;
515,0.1695201692296171;
516,0.15021736279331346;
517,0.3299764036654263;
518,0.17173874639658943;
519,0.2256772061372958;
520,0.16459882337958195;
521,0.010960722741983727;
522,0.23535756519784767;
523,0.17625575264511617;
524,0.1701969394417872;
525,0.16871816041602158;
526,0.22345569274670737;
527,0.17671239354861507;
528,0.1721851465282871;
529,0.17274157557900072;
530,0.10264648584344045;
531,0.17492594762790784;
532,0.2725666208717801;
533,0.1956215306156226;
534,0.1598573566530011;
535,0.24116641545231368;
536,0.16759525726393068;
537,0.17061238355825634;
538,0.31143713478035595;
539,0.08421628238034573;
540,0.17229878457855316;
541,0.16427552832595044;
542,0.17209385452124648;
543,0.1335711436379918;
544,0.16178107131652114;
545,0.24367387138786512;
546,0.06551485940676019;
547,0.16381939801356313;
548,0.2723445944338475;
549,0.3285913180415711;
550,0.16828527938599872;
551,0.1657943899932685;
552,0.17671658778408955;
553,0.21069066915903642;
554,0.295521680023754;
555,0.1647067220312207;
556,0.17431613167323173;
557,0.08814370801037982;
558,0.16541824716594739;
559,0.21273146808347623;
560,0.25081006736300976;
561,0.16946633142652637;
562,0.25752595418079244;
563,0.21433169051378592;
564,0.16892040041125536;
565,0.16633238549549167;
566,0.018277012149339997;
567,0.16755004054304568;
568,0.17328799130813838;
569,0.1611257057848927;
570,0.13948787377312366;
571,0.20218165997980883;
572,0.254677876307049;
573,0.1716938003201141;
574,0.3144947225009902;
575,0.169644832614345;
576,0.00775529981716485;
577,0.16420394250749948;
578,0.1730487971813854;
579,0.16659475238567947;
580,0.1828186065798089;
581,0.16790317684899905;
582,0.16340214365721006;
583,0.15506499154056813;
584,0.0852972672903692;
585,0.14094440980124598;
586,0.12797805544131663;
587,0.0667272686240796;
588,0.17152869109785146;
589,0.16379289915113898;
590,0.1837187064284159;
591,0.16986450720299232;
592,0.05639932048790485;
593,0.16906812430716664;
594,0.17298130792577382;
595,0.16810000321669558;
596,0.17502038089772126;
597,0.13903150285441432;
598,0.16832626060109943;
599,0.19442491866254305;
600,0.1706862068897279;
601,0.1683255730015132;
602,0.16824869623761207;
603,0.16790982435374505;
604,0.28253932406833226;
605,0.16579240461492636;
606,0.027956221121889235;
607,0.010086623037368354;
608,0.1706735117370918;
609,0.16667014822536533;
610,0.14475960621123543;
611,0.2797654876602718;
612,0.17343088840125076;
613,0.23091697408617012;
614,0.1698304619700524;
615,0.20467552930981425;
616,0.23547378278502268;
617,0.177269309665034;
618,0.26039916980610395;
619,0.16457851161057668;
620,0.1671747126265435;
621,0.1598794136299423;
622,0.16721769004359532;
623,0.2621265403748353;
624,0.16500203983758346;
625,0.1610756203360818;
626,0.17404767202207178;
627,0.16280318775063612;
628,0.173317212362936;
629,0.17161761022917843;
630,0.21560619793353072;
631,0.16368856287084532;
632,0.16868707989612874;
633,0.001424265987706046;
634,0.08946079442505493;
635,0.17264625653374838;
636,0.012179928302158409;
637,0.1681923767894245;
638,0.17084057797388869;
639,0.16814062622662043;
640,0.25238647356649535;
641,0.1732394336096258;
642,0.171383806243113;
643,0.2637618244337739;
644,0.1645440999807298;
645,0.1730161797111192;
646,0.1671587220539035;
647,0.16059518457294727;
648,0.16484645606260295;
649,0.10480963086290536;
650,0.29156922241368277;
651,0.16316660337041847;
652,0.12381677116019377;
653,0.17304572382398287;
654,0.25684724369569184;
655,0.10832317778728145;
656,0.17342109436411896;
657,0.16514804855103907;
658,0.17458301767231774;
659,0.03258584544449907;
660,0.17295172788099883;
661,0.17172550527698607;
662,0.16913563668810955;
663,0.0743348821948732;
664,0.3075113865155321;
665,0.26293845667814075;
666,0.17021001026770602;
667,0.16229064304463398;
668,0.2645286189293551;
669,0.171753028944091;
670,0.18207389867307952;
671,0.16748885892854987;
672,0.16570904766250877;
673,0.1702278074127343;
674,0.16539724957561439;
675,0.17051159702488564;
676,0.23843256429407625;
677,0.14194996994281614;
678,0.30402129209263823;
679,0.1662186930802119;
680,0.17512441536067097;
681,0.09405060777371778;
682,0.16884367071950312;
683,0.14538723311683222;
684,0.17265106051579254;
685,0.16773339183889094;
686,0.16657385053590726;
687,0.000978491654333025;
688,0.17569305633684862;
689,0.16472875994347327;
690,0.03465130452336222;
691,0.1680375752386309;
692,0.16950124148999587;
693,0.017028668832895052;
694,0.17338862097965846;
695,0.1662672711057916;
696,0.3207859934906991;
697,0.217060373447835;
698,0.16803001487934893;
699,0.08840382518673695;
700,0.17086437742595434;
701,0.06887382182737373;
702,0.17253291408337243;
703,0.16852133559183427;
704,0.16911167149063877;
705,0.17304183301986906;
706,0.16781056279373655;
707,0.16651350759925218;
708,0.17267641864437;
709,0.056639990941639747;
710,0.17166216388787645;
711,0.22449799641912152;
712,0.1673734451279514;
713,0.16616462525216033;
714,0.17266466525641394;
715,0.15008033913110722;
716,0.2336105402224082;
717,0.1717858029674314;
718,0.16774627553565147;
719,0.16276378374002665;
720,0.0758495644528978;
721,0.23427295864212072;
722,0.16256818065832912;
723,0.1646440430216563;
724,0.28128518382067913;
725,0.17565964920585075;
726,0.17884008061750586;
727,0.0003139842151502246;
728,0.1957887134589491;
729,0.10302738779717181;
730,0.3243981725444257;
731,0.17031131878864833;
732,0.3185675389345302;
733,0.15298568922319797;
734,0.018475926500331537;
735,0.16607948640795434;
736,0.1710900696792572;
737,0.16364001784496898;
738,0.11762137267044859;
739,0.2815973139323154;
740,0.17234498828212785;
741,0.1026190621223434;
742,0.045867410770212495;
743,0.08528704374470157;
744,0.32579402029351817;
745,0.19074880708025066;
746,0.2002388026821608;
747,0.07747616841388019;
748,0.16620432756626288;
749,0.17329334451141162;
750,0.18578367506024054;
751,0.16642475538363716;
752,0.08549668210485814;
753,0.2680326651458466;
754,0.17025484618173672;
755,0.32188176330882423;
756,0.17063670102969408;
757,0.1699340770335434;
758,0.16535692741677407;
759,0.1491898019939026;
760,0.03288548613871221;
761,0.16719979326096418;
762,0.16567383811692463;
763,0.28304432518255324;
764,0.1602976237118445;
765,0.12862970247101188;
766,0.03334926420881543;
767,0.18965541103080844;
768,0.16671752323182437;
769,0.19486283109289787;
770,0.17612870358670907;
771,0.16594202770919672;
772,0.3098205630893178;
773,0.16824348646904877;
774,0.16425978969292337;
775,0.1668188047346768;
776,0.16048516823124528;
777,0.17194199242271194;
778,0.17041300887448954;
779,0.08638687470933865;
780,0.1764296866949068;
781,0.08112347851722251;
782,0.2527237078946853;
783,0.16998804525004801;
784,0.07937650871363117;
785,0.23415794046135266;
786,0.16666979365409407;
787,0.12668802351757583;
788,0.1640217387574412;
789,0.1699456714198048;
790,0.17317922826289409;
791,0.25551477525198046;
792,0.1644514259515234;
793,0.2644748908839805;
794,0.010599135618861364;
795,0.2739029895961381;
796,0.04048482367688818;
797,0.16443759299518673;
798,0.16620631052297302;
799,0.04578802655390374;
800,0.183170801329636;
801,0.1737730906941735;
802,0.21253537264200906;
803,0.1707954918279055;
804,0.08876599099479128;
805,0.1739500551490352;
806,0.15445945559196222;
807,0.17485698724276874;
808,0.009274101925136074;
809,0.1672221653697425;
810,0.1722386524618742;
811,0.16760769048907417;
812,0.1694400922743729;
813,0.17850482841196816;
814,0.10549598984242034;
815,0.1674997860350724;
816,0.1715194111194098;
817,0.19536839932436859;
818,0.1657414864314253;
819,0.06918209675311149;
820,0.21101231494819483;
821,0.16728027084354838;
822,0.16237108692514435;
823,0.23143398082036953;
824,0.1439630924581944;
825,0.1687389063722791;
826,0.10542314742778108;
827,0.16275170666923802;
828,0.16410182167149515;
829,0.11323199083513086;
830,0.02375488670768351;
831,0.2553596384051437;
832,0.17648807720978624;
833,0.16922075550934146;
834,0.17019753654200073;
835,0.09218876455436605;
836,0.15106195430149424;
837,0.16661018682004033;
838,0.16671164965856505;
839,0.016709767306471637;
840,0.1674950463007399;
841,0.23950397915648805;
842,0.16961414628863003;
843,0.16424708695867402;
844,0.16919691701442255;
845,0.17298403978977245;
846,0.18294525574234444;
847,0.17066534469576122;
848,0.1632749964994944;
849,0.17195819126028117;
850,0.026319815079678538;
851,0.16176404000994313;
852,0.16998682635997497;
853,0.16918800762408068;
854,0.03607760098760708;
855,0.17022382634280409;
856,0.17295942792487506;
857,0.17007212009852046;
858,0.3367235296633866;
859,0.1642167202325085;
860,0.2766835902207992;
861,0.046584613086810174;
862,0.2231958907081849;
863,0.3026304691467712;
864,0.176403200102191;
865,0.17005456273336111;
866,0.12410194974177988;
867,0.16639951855535268;
868,0.055780649550264544;
869,0.17466285310482807;
870,0.16256886025625097;
871,0.1684259772134024;
872,0.08025269485408928;
873,0.17530989696601829;
874,0.17167440215492255;
875,0.17129867760578418;
876,0.16407506298353375;
877,0.17333924136652282;
878,0.05697274077380962;
879,0.16847684230734306;
880,0.3308692677859284;
881,0.17771213275087286;
882,0.06897416358982097;
883,0.1662823028866337;
884,0.07604514240817345;
885,0.16751188738151074;
886,0.16617507365681214;
887,0.17788030957426762;
888,0.011555702800683035;
889,0.18745820696128082;
890,0.17020043925912984;
891,0.25532744433518834;
892,0.055315060155199394;
893,0.21749479723770426;
894,0.17158539951027868;
895,0.17176138021693774;
896,0.1703865481924126;
897,0.168566071517638;
898,0.30896821856622914;
899,0.17431131362249622;
900,0.16302462199873155;
901,0.06849796598114341;
902,0.06167803191333523;
903,0.16197533139554393;
904,0.30165237563555203;
905,0.20127594581801825;
906,0.17432084982164137;
907,0.16096376519031666;
908,0.16856668239481182;
909,0.010915561411741662;
910,0.17012774191468888;
911,0.1731374815160886;
912,0.16894258403428727;
913,0.23341198473310878;
914,0.17321581980511544;
915,0.16596668616767196;
916,0.1681779313013785;
917,0.18789442989388525;
918,0.16373471193359043;
919,0.02120812540892223;
920,0.13196517650158562;
921,0.10133690881782226;
922,0.1686115583326148;
923,0.1643666474982153;
924,0.16721250982602723;
925,0.0954316858433368;
926,0.16233812113682017;
927,0.17570705967749445;
928,0.19275603176289674;
929,0.12684573191152798;
930,0.27809635614347483;
931,0.16493895165787228;
932,0.1723559907198132;
933,0.07379811119617559;
934,0.27291136579441966;
935,0.16901620501941766;
936,0.2091925707104854;
937,0.1728106228747815;
938,0.10328333846129188;
939,0.16823921661749697;
940,0.17091478744531186;
941,0.16322971241388012;
942,0.2857595385200234;
943,0.16926770653742437;
944,0.08429073950543675;
945,0.027987911371783643;
946,0.03585387745903126;
947,0.17395100746186742;
948,0.16359911090466464;
949,0.16864034527140934;
950,0.13550457261143803;
951,0.3231486515587513;
952,0.1049121446766062;
953,0.17260260317809145;
954,0.17178168780835898;
955,0.16841761064114294;
956,0.1628774343146382;
957,0.16976446912796217;
958,0.17486301480048355;
959,0.16377930415139094;
960,0.2703149730062205;
961,0.1730142442635457;
962,0.027883976043658682;
963,0.12591717845170114;
964,0.17062590825032609;
965,0.10463950263009726;
966,0.17185933237323706;
967,0.17489508659361627;
968,0.17052128419500331;
969,0.03328635118129735;
970,0.28402504114219945;
971,0.11996288959200462;
972,0.17500169904439722;
973,0.1757150918253534;
974,0.175222700201947;
975,0.19459036351794062;
976,0.19203860756461333;
977,0.16621837595732927;
978,0.16908008139171252;
979,0.01841395236754175;
980,0.09518661352581465;
981,0.24907749141517554;
982,0.222775429472632;
983,0.2033841947220471;
984,0.16331080105289944;
985,0.17511994143779352;
986,0.2316597462866074;
987,0.07056440564487454;
988,0.0010350864029104886;
989,0.16203404545449726;
990,0.22784935550416135;
991,0.17852461286312976;
992,0.17064864691930273;
993,0.17019579390946207;
994,0.17549417610496523;
995,0.2219724172736193;
996,0.2687293022880977;
997,0.015968629428808473;
998,0.16328953720230954;
999,0.19123641574396483;
